0	24,908	30,905	25,916
1	25,005	31,333	26,108
2	25,006	31,352	26,115
3	25,007	31,353	26,115
4	25,007	31,353	26,115
5	25,007	31,353	26,115
6	25,007	31,353	26,115
7	25,007	31,353	26,115
8	25,007	31,353	26,115
9	25,007	31,353	26,115
10	25,007	31,353	26,115
11	25,007	31,353	26,115
12	25,007	31,353	26,115
13	25,007	31,353	26,115
14	25,007	31,353	26,115
15	25,007	31,353	26,115
16	25,007	31,353	26,115
17	25,007	31,353	26,115
18	25,007	31,353	26,115
19	25,007	31,353	26,115
20	25,007	31,353	26,115
21	25,007	31,353	26,115
22	25,007	31,353	26,115
23	25,007	31,353	26,115
24	25,007	31,353	26,115
25	25,007	31,353	26,115
26	25,007	31,353	26,115
27	25,007	31,353	26,115
28	25,007	31,353	26,115
29	25,007	31,353	26,115
30	25,007	31,353	26,115
31	25,007	31,353	26,115
32	25,007	31,353	26,115
33	25,007	31,353	26,115
34	25,007	31,353	26,115
35	25,007	31,353	26,115
36	25,007	31,353	26,115
37	25,007	31,353	26,115
38	25,007	31,353	26,115
39	25,007	31,353	26,115
40	25,007	31,353	26,115
41	25,007	31,353	26,115
42	25,007	31,353	26,115
43	25,007	31,353	26,115
44	25,007	31,353	26,115
45	25,007	31,353	26,115
46	25,007	31,353	26,115
47	25,007	31,353	26,115
48	25,007	31,353	26,115
49	25,007	31,353	26,115
50	25,007	31,353	26,115
51	25,007	31,353	26,115
52	25,007	31,353	26,115
53	25,007	31,353	26,115
54	25,007	31,353	26,115
55	25,007	31,353	26,115
56	25,007	31,353	26,115
57	25,007	31,353	26,115
58	25,007	31,353	26,115
59	25,007	31,353	26,115
60	25,007	31,353	26,115
61	25,007	31,353	26,115
62	25,007	31,353	26,115
63	25,007	31,353	26,115
64	25,007	31,353	26,115
65	25,007	31,353	26,115
66	25,007	31,353	26,115
67	25,007	31,353	26,115
68	25,007	31,353	26,115
69	25,007	31,353	26,115
70	25,007	31,353	26,115
71	25,007	31,353	26,115
72	25,007	31,353	26,115
73	25,007	31,353	26,115
74	25,007	31,353	26,115
75	25,007	31,353	26,115
76	25,007	31,353	26,115
77	25,007	31,353	26,115
78	25,007	31,353	26,115
79	25,007	31,353	26,115
80	25,007	31,353	26,115
81	25,007	31,353	26,115
82	25,007	31,353	26,115
83	25,007	31,353	26,115
84	25,007	31,353	26,115
85	25,007	31,353	26,115
86	25,007	31,353	26,115
87	25,007	31,353	26,115
88	25,007	31,353	26,115
89	25,007	31,353	26,115
90	25,007	31,353	26,115
91	25,007	31,353	26,115
92	25,007	31,353	26,115
93	25,007	31,353	26,115
94	25,007	31,353	26,115
95	25,007	31,353	26,115
96	25,007	31,353	26,115
97	25,007	31,353	26,115
98	25,007	31,353	26,115
99	25,007	31,353	26,115
100	25,007	31,353	26,115
101	25,007	31,353	26,115
102	25,007	31,353	26,115
103	25,007	31,353	26,115
104	25,007	31,353	26,115
105	25,007	31,353	26,115
106	25,007	31,353	26,115
107	25,007	31,353	26,115
108	25,007	31,353	26,115
109	25,007	31,353	26,115
110	25,007	31,353	26,115
111	25,007	31,353	26,115
112	25,007	31,353	26,115
113	25,007	31,353	26,115
114	25,007	31,353	26,115
115	25,007	31,353	26,115
116	25,007	31,353	26,115
117	25,007	31,353	26,115
118	25,007	31,353	26,115
119	25,007	31,353	26,115
120	25,007	31,353	26,115
121	25,007	31,353	26,115
122	25,007	31,353	26,115
123	25,007	31,353	26,115
124	25,007	31,353	26,115
125	25,007	31,353	26,115
126	25,007	31,353	26,115
127	25,007	31,353	26,115
128	25,007	31,353	26,115
129	25,007	31,353	26,115
130	25,007	31,353	26,115
131	25,007	31,353	26,115
132	25,007	31,353	26,115
133	25,007	31,353	26,115
134	25,007	31,353	26,115
135	25,007	31,353	26,115
136	25,007	31,353	26,115
137	25,007	31,353	26,115
138	25,007	31,353	26,115
139	25,007	31,353	26,115
140	25,007	31,353	26,115
141	25,007	31,353	26,115
142	25,007	31,353	26,115
143	25,007	31,353	26,115
144	25,007	31,353	26,115
145	25,007	31,353	26,115
146	25,007	31,353	26,115
147	25,007	31,353	26,115
148	25,007	31,353	26,115
149	25,007	31,353	26,115
150	25,007	31,353	26,115
151	25,007	31,353	26,115
152	25,007	31,353	26,115
153	25,007	31,353	26,115
154	25,007	31,353	26,115
155	25,007	31,353	26,115
156	25,007	31,353	26,115
157	25,007	31,353	26,115
158	25,007	31,353	26,115
159	25,007	31,353	26,115
160	25,007	31,353	26,115
161	25,007	31,353	26,115
162	25,007	31,353	26,115
163	25,007	31,353	26,115
164	25,007	31,353	26,115
165	25,007	31,353	26,115
166	25,007	31,353	26,115
167	25,007	31,353	26,115
168	25,007	31,353	26,115
169	25,007	31,353	26,115
170	25,007	31,353	26,115
171	25,007	31,353	26,115
172	25,007	31,353	26,115
173	25,007	31,353	26,115
174	25,007	31,353	26,115
175	25,007	31,353	26,115
176	25,007	31,353	26,115
177	25,007	31,353	26,115
178	25,007	31,353	26,115
179	25,007	31,353	26,115
180	25,007	31,353	26,115
181	25,007	31,353	26,115
182	25,007	31,353	26,115
183	25,007	31,353	26,115
184	25,007	31,353	26,115
185	25,007	31,353	26,115
186	25,007	31,353	26,115
187	25,007	31,353	26,115
188	25,007	31,353	26,115
189	25,007	31,353	26,115
190	25,007	31,353	26,115
191	25,007	31,353	26,115
192	25,007	31,353	26,115
193	25,007	31,353	26,115
194	25,007	31,353	26,115
195	25,007	31,353	26,115
196	25,007	31,353	26,115
197	25,007	31,353	26,115
198	25,007	31,353	26,115
199	25,007	31,353	26,115
200	25,007	31,353	26,115
201	25,007	31,353	26,115
202	25,007	31,353	26,115
203	25,007	31,353	26,115
204	25,007	31,353	26,115
205	25,007	31,353	26,115
206	25,007	31,353	26,115
207	25,007	31,353	26,115
208	25,007	31,353	26,115
209	25,007	31,353	26,115
210	25,007	31,353	26,115
211	25,007	31,353	26,115
212	25,007	31,353	26,115
213	25,007	31,353	26,115
214	25,007	31,353	26,115
215	25,007	31,353	26,115
216	25,007	31,353	26,115
217	25,007	31,353	26,115
218	25,007	31,353	26,115
219	25,007	31,353	26,115
220	25,007	31,353	26,115
221	25,007	31,353	26,115
222	25,007	31,353	26,115
223	25,007	31,353	26,115
224	25,007	31,353	26,115
225	25,007	31,353	26,115
226	25,007	31,353	26,115
227	25,007	31,353	26,115
228	25,007	31,353	26,115
229	25,007	31,353	26,115
230	25,007	31,353	26,115
231	25,007	31,353	26,115
232	25,007	31,353	26,115
233	25,007	31,353	26,115
234	25,007	31,353	26,115
235	25,007	31,353	26,115
236	25,007	31,353	26,115
237	25,007	31,353	26,115
238	25,007	31,353	26,115
239	25,007	31,353	26,115
