0	25,681	35,323	28,533
1	27,010	37,487	30,279
2	27,300	37,886	30,629
3	27,360	37,963	30,699
4	27,372	37,978	30,713
5	27,375	37,981	30,716
6	27,375	37,981	30,717
7	27,375	37,982	30,717
8	27,375	37,982	30,717
9	27,375	37,982	30,717
10	27,375	37,982	30,717
11	27,375	37,982	30,717
12	27,375	37,982	30,717
13	27,375	37,982	30,717
14	27,375	37,982	30,717
15	27,375	37,982	30,717
16	27,375	37,982	30,717
17	27,375	37,982	30,717
18	27,375	37,982	30,717
19	27,375	37,982	30,717
20	27,375	37,982	30,717
21	27,375	37,982	30,717
22	27,375	37,982	30,717
23	27,375	37,982	30,717
24	27,375	37,982	30,717
25	27,375	37,982	30,717
26	27,375	37,982	30,717
27	27,375	37,982	30,717
28	27,375	37,982	30,717
29	27,375	37,982	30,717
30	27,375	37,982	30,717
31	27,375	37,982	30,717
32	27,375	37,982	30,717
33	27,375	37,982	30,717
34	27,375	37,982	30,717
35	27,375	37,982	30,717
36	27,375	37,982	30,717
37	27,375	37,982	30,717
38	27,375	37,982	30,717
39	27,375	37,982	30,717
40	27,375	37,982	30,717
41	27,375	37,982	30,717
42	27,375	37,982	30,717
43	27,375	37,982	30,717
44	27,375	37,982	30,717
45	27,375	37,982	30,717
46	27,375	37,982	30,717
47	27,375	37,982	30,717
48	27,375	37,982	30,717
49	27,375	37,982	30,717
50	27,375	37,982	30,717
51	27,375	37,982	30,717
52	27,375	37,982	30,717
53	27,375	37,982	30,717
54	27,375	37,982	30,717
55	27,375	37,982	30,717
56	27,375	37,982	30,717
57	27,375	37,982	30,717
58	27,375	37,982	30,717
59	27,375	37,982	30,717
60	27,375	37,982	30,717
61	27,375	37,982	30,717
62	27,375	37,982	30,717
63	27,375	37,982	30,717
64	27,375	37,982	30,717
65	27,375	37,982	30,717
66	27,375	37,982	30,717
67	27,375	37,982	30,717
68	27,375	37,982	30,717
69	27,375	37,982	30,717
70	27,375	37,982	30,717
71	27,375	37,982	30,717
72	27,375	37,982	30,717
73	27,375	37,982	30,717
74	27,375	37,982	30,717
75	27,375	37,982	30,717
76	27,375	37,982	30,717
77	27,375	37,982	30,717
78	27,375	37,982	30,717
79	27,375	37,982	30,717
80	27,375	37,982	30,717
81	27,375	37,982	30,717
82	27,375	37,982	30,717
83	27,375	37,982	30,717
84	27,375	37,982	30,717
85	27,375	37,982	30,717
86	27,375	37,982	30,717
87	27,375	37,982	30,717
88	27,375	37,982	30,717
89	27,375	37,982	30,717
90	27,375	37,982	30,717
91	27,375	37,982	30,717
92	27,375	37,982	30,717
93	27,375	37,982	30,717
94	27,375	37,982	30,717
95	27,375	37,982	30,717
96	27,375	37,982	30,717
97	27,375	37,982	30,717
98	27,375	37,982	30,717
99	27,375	37,982	30,717
100	27,375	37,982	30,717
101	27,375	37,982	30,717
102	27,375	37,982	30,717
103	27,375	37,982	30,717
104	27,375	37,982	30,717
105	27,375	37,982	30,717
106	27,375	37,982	30,717
107	27,375	37,982	30,717
108	27,375	37,982	30,717
109	27,375	37,982	30,717
110	27,375	37,982	30,717
111	27,375	37,982	30,717
112	27,375	37,982	30,717
113	27,375	37,982	30,717
114	27,375	37,982	30,717
115	27,375	37,982	30,717
116	27,375	37,982	30,717
117	27,375	37,982	30,717
118	27,375	37,982	30,717
119	27,375	37,982	30,717
120	27,375	37,982	30,717
121	27,375	37,982	30,717
122	27,375	37,982	30,717
123	27,375	37,982	30,717
124	27,375	37,982	30,717
125	27,375	37,982	30,717
126	27,375	37,982	30,717
127	27,375	37,982	30,717
128	27,375	37,982	30,717
129	27,375	37,982	30,717
